g1_idx,g2_idx,same_graph,theta_diff,theta2,phi20,bc_single,bc_two,enhancement,g1_n_edges,g1_mean_degree,g1_max_degree,g1_var_degree,g1_mean_closeness,g1_mean_betweenness,g1_clustering,g1_diameter,g1_alg_conn,g2_n_edges,g2_mean_degree,g2_max_degree,g2_var_degree,g2_mean_closeness,g2_mean_betweenness,g2_clustering,g2_diameter,g2_alg_conn
0,26,0,0.0,-0.6666666666666669,-0.20717838069442537,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,7,2.3333333333333335,4,0.8888888888888888,0.6230459355459356,0.16666666666666666,0.611111111111111,3,0.6313506281127623
0,27,0,0.0,-0.6666666666666669,-0.2074728925989818,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,7,2.3333333333333335,4,0.888888888888889,0.6018518518518519,0.18333333333333335,0.5,3,0.48586307066471074
0,28,0,0.0,-0.6666666666666669,-0.20591318808445003,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,7,2.3333333333333335,4,0.888888888888889,0.638888888888889,0.15,0.0,3,0.9138698023485063
0,29,0,0.0,-0.6666666666666669,-0.20628647388150115,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,7,2.3333333333333335,3,0.5555555555555555,0.6147787397787398,0.16666666666666666,0.27777777777777773,3,0.7215863905035551
0,30,0,0.0,-0.6666666666666669,-0.2089857488147028,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,7,2.3333333333333335,3,0.5555555555555555,0.5598336848336848,0.2166666666666667,0.4444444444444444,4,0.4384471871911699
0,31,0,0.0,-0.6666666666666669,-0.20636688035212034,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,7,2.3333333333333335,3,0.5555555555555555,0.6180856180856181,0.16666666666666666,0.16666666666666666,3,0.6972243622680059
0,32,0,0.0,-0.6666666666666669,-0.21064178843293388,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,7,2.3333333333333335,3,0.5555555555555555,0.618085618085618,0.16666666666666666,0.0,3,0.7639320225002114
0,33,0,0.0,-0.6666666666666669,-0.2101349559088308,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,7,2.3333333333333335,4,0.5555555555555555,0.6157407407407408,0.16666666666666666,0.3611111111111111,3,0.7639320225002113
0,34,0,0.0,-0.6666666666666669,-0.20944352528136345,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,7,2.3333333333333335,3,0.2222222222222222,0.6316137566137566,0.15,0.27777777777777773,3,1.0000000000000007
0,35,0,0.0,-0.6666666666666669,-0.208656678633895,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,7,2.3333333333333335,3,0.2222222222222222,0.6084656084656084,0.16666666666666666,0.0,3,1.0000000000000009
0,36,0,0.0,-0.6666666666666669,-0.20827931216723838,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,7,2.3333333333333335,3,0.2222222222222222,0.6547619047619048,0.13333333333333333,0.0,2,1.2679491924311233
0,37,0,0.0,-0.6666666666666669,-0.2127553538981839,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,7,2.3333333333333335,3,0.2222222222222222,0.5714285714285715,0.20000000000000004,0.7777777777777778,3,0.43844718719116976
0,38,0,0.0,-0.6666666666666669,-0.20158014955158568,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,8,2.6666666666666665,5,1.888888888888889,0.708994708994709,0.11666666666666668,0.5499999999999999,2,1.0000000000000009
0,39,0,0.0,-0.6666666666666669,-0.20240872611831318,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,8,2.6666666666666665,4,1.5555555555555554,0.6825396825396824,0.13333333333333333,0.5,3,0.7639320225002123
